timestamp,temperature,humidity,wind_speed,wind_dir,station_id,lat,lon,station_type,traffic_density,industrial_activity,pm25_lcs,pm25_ref,pm25_calibrated_lr,pm25_calibrated_xgb,hour,day_of_week,is_weekend,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_rolling_3,pm25_rolling_6,wind_x,wind_y,traffic_wind_interaction,humidity_pollution_interaction,target_6h,target_12h,target_24h,aqi,risk_level
2024-01-01 16:00:00,31.31729589858777,58.2897676148028,8.351417832457848,17.655253779687357,LCS_01,13.188286091568589,80.32877428853668,low_cost,5.0,39.36813834481997,49.56661405418983,37.60129327273544,41.05173653288017,40.53837,16,0,0,45.084385,39.191486,65.97487,41.386727,42.05002116666667,7.958054620010731,2.5328929067808605,0.5346782797626146,23.629721667828935,44.486954,51.783817,40.14042,67.56395,Satisfactory
2024-01-01 17:00:00,31.84978123852801,64.30685320192936,8.278935863749982,98.3133260503076,LCS_01,13.188286091568589,80.32877428853668,low_cost,33.33866539707022,39.77243154125173,82.9751990027633,49.17155887632318,53.342024280351055,49.78413,17,0,0,40.53837,38.537426,44.703667,45.13562833333333,42.896764999999995,-1.1970210722306842,8.191942357507246,3.5929406007982427,32.01460739695767,45.631912,53.729347,43.48414,82.97354999999999,Satisfactory
2024-01-01 18:00:00,29.59197592447879,70.82737222231287,9.289752754082745,181.06227986533372,LCS_01,13.188286091568589,80.32877428853668,low_cost,39.714793790063545,42.38952572375388,57.947464860240494,52.0556798788292,45.72272855214965,54.353676,18,0,0,49.78413,45.084385,44.244793,48.225392,44.58157883333333,-9.288156160592555,-0.17222476138614068,3.8596450992766176,38.49728041702994,52.559326,48.901817,53.075985,90.58946,Satisfactory
2024-01-01 19:00:00,27.88179152417732,71.18956464855283,8.570958830137164,90.3059930051999,LCS_01,13.188286091568589,80.32877428853668,low_cost,51.43664452257056,42.13003611225706,57.31947597538623,57.28469236326703,45.78295574594746,55.223286,19,0,0,54.353676,40.53837,39.191486,53.120363999999995,47.2535455,-0.04577372024655366,8.57083660061496,5.37424154000184,39.313216888025224,49.566387,63.32794,53.680195,92.03881000000001,Satisfactory
2024-01-01 20:00:00,29.46564876892156,60.795628843341774,7.459620227369542,81.44824342493274,LCS_01,13.188286091568589,80.32877428853668,low_cost,40.9244700963529,38.594027059193486,82.4559543531582,51.50192025594082,53.06491429217678,56.449062,20,0,0,55.223286,49.78413,38.537426,55.342008,50.23881816666667,1.109266050176973,7.376683724174813,4.837624975640079,34.31856221906788,50.044067,63.673496,55.77779,94.08177,Satisfactory
2024-01-01 21:00:00,26.48012847400086,67.4844008428593,5.897022107270277,73.91495597353078,LCS_01,13.188286091568589,80.32877428853668,low_cost,22.593995979867486,43.63189198883893,37.14601168807556,53.656327313471614,38.50146186560808,49.636677,21,0,0,56.449062,54.353676,45.084385,53.769675,50.9975335,1.6338516528945035,5.666162591204763,3.2759059820978016,33.497014071755345,52.436836,68.9855,53.440727,82.727795,Satisfactory
2024-01-01 22:00:00,25.567528204687925,74.3759071115216,6.290976742713975,81.88237432069165,LCS_01,13.188286091568589,80.32877428853668,low_cost,11.36680434128078,41.043549501250375,55.09154976555166,40.313020181695805,45.71014108102427,44.486954,22,0,0,49.636677,55.223286,40.53837,50.190897666666665,51.655630833333326,0.888322293134418,6.227942828967568,1.5590235358575055,33.087575583785345,51.783817,61.278954,47.908062,74.14492333333334,Satisfactory
2024-01-01 23:00:00,23.03971790785381,80.73705696885239,4.925936681098263,151.77818136044385,LCS_01,13.188286091568589,80.32877428853668,low_cost,12.380169233414414,47.50567935309552,76.75153655078057,40.649614471004895,54.37069571525086,45.631912,23,0,0,44.486954,56.449062,49.78413,46.585181,50.9635945,-4.340358261272705,2.329408154444205,2.0891497664669574,36.84186278741659,53.729347,59.36173,51.799408,76.05318666666668,Satisfactory
2024-01-02 00:00:00,23.125490256552624,85.57867615911219,4.419476550195277,350.4662139901722,LCS_01,13.188286091568589,80.32877428853668,low_cost,5.0,53.795534033491954,63.87814799141746,50.990968246774536,50.459787547158825,52.559326,0,1,0,45.631912,49.636677,54.353676,47.55939733333333,50.664536166666664,4.358435205331295,-0.7319942203697362,0.9225983272904534,44.97957538895205,48.901817,47.514996,51.01302,87.59887666666667,Satisfactory
2024-01-02 01:00:00,23.281293458264525,80.86016832856869,4.812121269113047,159.00451655833464,LCS_01,13.188286091568589,80.32877428853668,low_cost,13.752900339015817,50.69240501648724,50.68805888192962,48.44050016670044,45.27407927267248,49.566387,1,1,0,52.559326,44.486954,55.223286,49.25254166666667,49.721719666666665,-4.492638153896729,1.7241558881961794,2.3662445606738975,40.07946396258979,63.32794,46.46992,46.94735,82.610645,Satisfactory
2024-01-02 02:00:00,21.8490064225777,85.9338338223854,5.169904504351406,25.92192813974347,LCS_01,13.188286091568589,80.32877428853668,low_cost,7.919219380269416,53.33135390901683,64.35552325433952,47.83862855842218,50.844528910362136,50.044067,2,1,0,49.566387,45.631912,56.449062,50.72326,48.6542205,4.649763209439363,2.260003247842161,1.2835238170516712,43.0047853737432,63.673496,42.263268,51.56042,83.40677833333334,Satisfactory
2024-01-02 03:00:00,23.546068886900333,80.71197273256941,3.2733511862633384,78.00064518445133,LCS_01,13.188286091568589,80.32877428853668,low_cost,5.0,58.59912737501119,63.79888995431654,58.12071833174296,49.78644159211223,52.436836,3,1,0,50.044067,52.559326,49.636677,50.682430000000004,49.12091366666667,0.6805319253345753,3.2018282725986444,1.1700419137262739,42.32280477414214,68.9855,45.00213,47.27213,87.39472666666667,Satisfactory
2024-01-02 04:00:00,23.069234291159,79.93279204180683,1.2060407266114996,70.68400108656022,LCS_01,13.188286091568589,80.32877428853668,low_cost,7.82715387547004,55.57465100742509,59.31229132329655,52.5866648861994,48.19515572115703,51.783817,4,1,0,52.436836,49.566387,44.486954,51.421573333333335,50.33705749999999,0.3989316440349989,1.138151034631664,3.548055020494851,41.39225075391982,61.278954,40.14042,49.366196,86.30636166666667,Satisfactory
2024-01-02 05:00:00,24.172772344273987,73.5732962335571,2.546825189352936,116.4848971396824,LCS_01,13.188286091568589,80.32877428853668,low_cost,17.01837163986223,58.3937482031206,80.62129821331176,57.61374286290517,54.6973728945039,53.729347,5,1,0,51.783817,50.044067,45.631912,52.65,51.68663,-1.1357869945824397,2.27954084149857,4.798198594886761,39.53045163266582,59.36173,43.48414,58.497597,89.54891166666667,Satisfactory
2024-01-02 06:00:00,24.898293387770604,72.88383376944547,3.196631486645651,18.08440416523136,LCS_01,13.188286091568589,80.32877428853668,low_cost,11.539293547393456,61.19288227516351,65.56429087596422,47.80460782024028,49.269741168292725,48.901817,6,1,0,53.729347,52.436836,52.559326,51.47166033333334,51.077045166666664,3.0387187291181617,0.9922909587015738,2.7496561430550486,35.64151901251843,47.514996,53.075985,54.339172,81.50302833333333,Satisfactory
2024-01-02 07:00:00,28.558182958996333,67.12386264845614,1.4924396168134133,110.79776997368742,LCS_01,13.188286091568589,80.32877428853668,low_cost,26.507445737905805,58.39068656751188,93.72168341911627,60.43310895887237,57.87817626468454,63.32794,7,1,0,48.901817,51.783817,49.566387,55.319701333333335,53.37063733333334,-0.5299213966364414,1.3951915005550497,10.635140590404996,42.508159463696714,46.46992,53.680195,63.030388,111.09313333333333,Moderate
2024-01-02 08:00:00,27.986502775262068,65.12063373511333,2.2679066219737662,181.0939330479084,LCS_01,13.188286091568589,80.32877428853668,low_cost,37.49724994428174,58.188314063422446,77.98680807013427,68.86215625069568,52.23414340770584,63.673496,8,1,0,63.32794,53.729347,50.044067,58.63441766666667,55.642208833333335,-2.2674932717272345,-0.04329790600226972,11.474394553426366,41.46458411650204,42.263268,55.77779,56.547264,112.24498666666666,Moderate
2024-01-02 09:00:00,28.236384296556704,71.3859233065014,2.8933678511695544,28.657169793323533,LCS_01,13.188286091568589,80.32877428853668,low_cost,53.78960925017361,58.55943923249554,92.4403985770384,66.2082625581255,57.99100042778916,68.9855,9,1,0,63.673496,48.901817,52.436836,65.32897866666667,58.4003195,2.5389444645002075,1.387565684342648,13.815701805318858,49.24593612260653,45.00213,53.440727,64.24256,129.95166666666668,Moderate
2024-01-02 10:00:00,31.32254491210319,57.75300555584028,2.71510168691776,98.5367775424678,LCS_01,13.188286091568589,80.32877428853668,low_cost,44.57957008101634,55.84309216707312,78.58694327960656,68.14842590419867,51.09434853157912,61.278954,10,1,0,68.9855,63.32794,51.783817,64.64598333333333,59.98284233333334,-0.40304115008195324,2.6850204843993803,11.999555823195205,35.39043770818081,40.14042,47.908062,50.273502,104.26317999999999,Moderate
2024-01-02 11:00:00,30.314690255961715,72.55530860638873,4.871823298536297,60.210801999152594,LCS_01,13.188286091568589,80.32877428853668,low_cost,33.95822631474674,53.12182724361602,81.67330357440446,60.14114232043912,54.09609460829316,59.36173,11,1,0,61.278954,63.673496,53.729347,63.208728,60.92157283333333,2.4203722477500365,4.228056342396885,5.783250719280279,43.07008639559124,43.48414,51.799408,51.41066,98.93621666666667,Satisfactory
2024-01-02 12:00:00,32.53899061392695,59.476208447637866,4.8790518513922185,109.1649242786866,LCS_01,13.188286091568589,80.32877428853668,low_cost,13.33834065967418,49.32175544145992,69.2984433121408,46.69706840745138,47.89989490295761,47.514996,12,1,0,59.36173,68.9855,48.901817,56.05189333333333,60.690436,-1.6017363716094712,4.608642703056635,2.2687911242891197,28.260118064846793,53.075985,51.01302,50.0861,79.19166,Satisfactory
2024-01-02 13:00:00,30.86995900756557,56.43529322413834,6.19598957921459,90.86164998370884,LCS_01,13.188286091568589,80.32877428853668,low_cost,14.080835971502369,48.15193177951271,63.04630467307568,49.69532701820381,45.58440120367477,46.46992,13,1,0,47.514996,61.278954,63.32794,51.11554866666666,57.880765999999994,-0.09317567770448033,6.195288948775522,1.956761584560164,26.22543561302251,53.680195,46.94735,42.78358,77.44986666666668,Satisfactory
2024-01-02 14:00:00,31.67181395110157,50.70821109909393,5.6125078221979,61.13308909300606,LCS_01,13.188286091568589,80.32877428853668,low_cost,10.64477402859294,44.75253463980049,36.6000077877578,43.23140516773119,35.570685495369545,42.263268,14,1,0,46.46992,59.36173,63.673496,45.41606133333334,54.31239466666667,2.709588061265505,4.915117149415673,1.6097937900139638,21.43094715481581,55.77779,51.56042,42.55516,70.43878,Satisfactory
2024-01-02 15:00:00,33.026490367314466,59.01266200270893,6.683862043236233,111.95425281919832,LCS_01,13.188286091568589,80.32877428853668,low_cost,17.216920857027905,43.8445434079861,54.47469474201945,51.41726903187802,42.613537337095366,45.00213,15,1,0,42.263268,47.514996,68.9855,44.578439333333336,50.31516633333333,-2.4988699323520542,6.199166143458399,2.2406598088500567,26.556954870919675,53.440727,47.27213,42.846962,75.00355,Satisfactory
2024-01-02 16:00:00,33.0685935989176,54.13142981204455,8.320457569181087,171.19566494040345,LCS_01,13.188286091568589,80.32877428853668,low_cost,10.621998449126608,40.34588191191966,57.41704901416616,31.909998309548143,43.04295881131448,40.14042,16,1,0,45.00213,46.46992,61.278954,42.468606,46.79207733333333,-8.22241598306397,1.2735342798672633,1.1396434531550446,21.728583278559896,47.908062,49.366196,42.91203,66.9007,Satisfactory
2024-01-02 17:00:00,31.706902187122708,60.00344735542859,7.524944326775438,81.40932937227156,LCS_01,13.188286091568589,80.32877428853668,low_cost,28.440208712651085,39.97560378835024,59.37740883999078,47.86038025116971,44.62239607529715,43.48414,17,1,0,40.14042,42.263268,59.36173,42.87556333333333,44.14581233333333,1.1240336222812972,7.440519843199871,3.3361166504425253,26.091983052860865,51.799408,58.497597,41.93443,72.47356666666667,Satisfactory
2024-01-02 18:00:00,30.38435171761176,75.30042269134397,9.726963851233403,122.38910739666818,LCS_01,13.188286091568589,80.32877428853668,low_cost,40.17854490648191,38.02008441489597,57.96691084424903,51.57732579880339,46.160863438919904,53.075985,18,1,0,43.48414,45.00213,47.514996,45.56684833333333,45.07264383333333,-5.210406431014187,8.21373791807648,3.7455654240749694,39.96644105259432,51.01302,54.339172,49.70293,88.45997500000001,Satisfactory
2024-01-02 19:00:00,28.99299152992332,65.63741482483893,7.498141293252603,31.80271689579763,LCS_01,13.188286091568589,80.32877428853668,low_cost,49.67905911501303,40.27072651709684,72.22021474820808,53.16751962615061,50.14955926919539,53.680195,19,1,0,53.075985,40.14042,46.46992,50.080106666666666,46.27435633333334,6.372428128403039,3.9514911871238634,5.845873515242381,35.23429227093244,46.94735,63.030388,52.282757,89.46699166666667,Satisfactory
2024-01-02 20:00:00,26.52147800963257,75.74636663142837,7.822760937105202,46.96036304318961,LCS_01,13.188286091568589,80.32877428853668,low_cost,41.61079374510097,39.71774423489792,79.67751901190228,59.661293115582986,54.30811613243653,55.77779,20,1,0,53.680195,43.48414,42.263268,54.17799,48.52677666666667,5.33906675673844,5.7175129948422105,4.7163007183048204,42.24964931230819,51.56042,56.547264,56.584957,92.96298333333334,Satisfactory
2024-01-02 21:00:00,25.98606056609269,70.36640355090837,8.053911175432733,111.258282504617,LCS_01,13.188286091568589,80.32877428853668,low_cost,25.97637962899109,40.70083928781054,56.39010100830573,58.26383900345541,45.620535426631264,53.440727,21,1,0,55.77779,53.075985,45.00213,54.29957066666666,49.9332095,-2.9201288257023816,7.505886547441435,2.8690782497929184,37.60431762135925,47.27213,64.24256,45.695007,89.06787833333334,Satisfactory
2024-01-02 22:00:00,25.03936122904021,77.32505754751519,5.081634267066969,156.78522128411842,LCS_01,13.188286091568589,80.32877428853668,low_cost,13.634823766864782,45.51732229571077,56.94114288535378,46.57385506356871,46.78327683885493,47.908062,22,1,0,53.440727,53.680195,40.14042,52.37552633333333,51.227816499999996,-4.670193124150546,2.003073390409401,2.2419670713675686,37.04493651139926,49.366196,50.273502,47.85558,79.84677,Satisfactory
2024-01-02 23:00:00,25.52158832028618,89.46060489597576,4.015648323326787,106.0026006953547,LCS_01,13.188286091568589,80.32877428853668,low_cost,11.806191471401998,47.83728910069011,62.266733133280646,51.69039931895132,50.03789507315775,51.799408,23,1,0,47.908062,55.77779,43.48414,51.049399,52.6136945,-1.1070378967180632,3.8600386723279447,2.3538714659266957,46.34006372933446,58.497597,51.41066,58.368546,86.33234666666667,Satisfactory
2024-01-03 00:00:00,24.013491270646263,79.85554576782775,3.474343685429905,75.91238862645805,LCS_01,13.188286091568589,80.32877428853668,low_cost,17.890590352020045,51.56574746989715,50.60773495961902,53.81052869731241,45.02404016202205,51.01302,0,2,0,51.799408,53.440727,53.075985,50.24016333333333,52.269867000000005,0.8456736605032723,3.369851644274218,3.998483712880245,40.73672553365112,54.339172,50.0861,48.791573,85.0217,Satisfactory
2024-01-03 01:00:00,21.407330713191925,93.55113018432068,5.486126968119619,89.96811324405094,LCS_01,13.188286091568589,80.32877428853668,low_cost,14.927252929483082,51.72593931187501,46.32884966566831,47.3578394966442,45.54650468314303,46.94735,1,2,0,51.01302,47.908062,53.680195,49.919926,51.147726166666665,0.0030531879345108716,5.486126118525967,2.3014123841320075,43.91977651658867,63.030388,42.78358,49.389572,78.24558333333334,Satisfactory
2024-01-03 02:00:00,23.324083969394795,88.53875967727738,2.9481418541075524,33.73165197136272,LCS_01,13.188286091568589,80.32877428853668,low_cost,14.34596436718017,55.81610569367352,72.56975834454705,45.71172881484809,53.81745582118272,51.56042,2,2,0,46.94735,51.799408,55.77779,49.840263333333326,50.44483116666667,2.4518147491712283,1.6371147875720697,3.633599018802977,45.65095635239486,56.547264,42.55516,49.47701,85.93403333333333,Satisfactory
2024-01-03 03:00:00,22.785288588138343,81.67655351486468,5.43687894210861,117.2031896859915,LCS_01,13.188286091568589,80.32877428853668,low_cost,7.727238762044113,58.1726629564128,57.10676290179829,45.24721776906649,47.67663822863473,47.27213,3,2,0,51.56042,51.01302,53.440727,48.5933,49.416731666666664,-2.4854552933713223,4.835510791612042,1.2004635836001607,38.6102465570664,64.24256,42.846962,56.74423,78.78688333333332,Satisfactory
2024-01-03 04:00:00,22.99295098077185,86.15241975204418,1.8376761899892955,129.7049878045534,LCS_01,13.188286091568589,80.32877428853668,low_cost,5.631014024307487,59.54980165350757,81.25873278734196,46.08566631601539,56.60121782553461,49.366196,4,2,0,47.27213,46.94735,47.908062,49.399582,49.659754,-1.1739714904641696,1.4138050497967918,1.984375117982975,42.53017239353685,50.273502,42.91203,50.908226,82.27699333333334,Satisfactory
2024-01-03 05:00:00,25.07614238290813,85.46937396593187,2.286773824329832,69.65593502251139,LCS_01,13.188286091568589,80.32877428853668,low_cost,15.50912834673813,58.0079508972864,83.89736074758733,65.28106372997661,57.15126279498587,58.497597,5,2,0,49.366196,51.56042,51.799408,51.71197433333333,50.77611883333333,0.7950126062185408,2.1441290725125874,4.71864788259363,49.99752994101374,51.41066,41.93443,51.237286,97.495995,Satisfactory
2024-01-03 06:00:00,26.53099952249595,80.60904981108598,3.542109952567876,68.84810335082244,LCS_01,13.188286091568589,80.32877428853668,low_cost,18.596202945123544,60.298726964542375,73.43270717550243,56.65241682678968,52.71906291737572,54.339172,6,2,0,58.497597,47.27213,51.01302,54.067655,51.3304775,1.278140974136058,3.303467657827897,4.094177186223817,43.80229022441168,50.0861,49.70293,52.740597,90.56528666666667,Satisfactory
2024-01-03 07:00:00,27.6371848936036,66.03116207708553,4.108315409291919,101.96452033434218,LCS_01,13.188286091568589,80.32877428853668,low_cost,32.07853102561261,60.387538855,94.98668165811792,60.13782212612871,58.31346501500872,63.030388,7,2,0,54.339172,49.366196,46.94735,58.622385666666666,54.010983833333334,-0.8516782116694608,4.019067021833915,6.279669216834661,41.619697658095866,42.78358,52.282757,53.729347,110.10129333333335,Moderate
2024-01-03 08:00:00,27.16078247677736,66.36431412087566,4.463427365283081,70.34761187817321,LCS_01,13.188286091568589,80.32877428853668,low_cost,38.13212819301296,58.67461097166027,72.64487792274552,68.2619961828575,50.63727857792671,56.547264,8,2,0,63.030388,58.497597,51.56042,57.97227466666667,54.842124500000004,1.5011077330823948,4.203434241050775,6.979525056985394,37.52720390772084,42.55516,56.584957,56.651707,94.24544,Satisfactory
2024-01-03 09:00:00,28.98488284966139,64.88012114570468,4.0870458870335,87.024032341838,LCS_01,13.188286091568589,80.32877428853668,low_cost,48.85225672375378,52.89811249512331,91.02656580362854,61.56017489577705,56.609701161790994,64.24256,9,2,0,56.547264,54.339172,47.27213,61.273404,57.67052950000001,0.21218750050967883,4.081534092390372,9.603266376714734,41.680650755102015,42.846962,45.695007,68.69354,114.14186666666666,Moderate
2024-01-03 10:00:00,30.831263431403563,62.12783285449977,4.524062525811463,184.4874805124932,LCS_01,13.188286091568589,80.32877428853668,low_cost,32.95461057443815,55.32097924794696,68.2681731007637,55.555285050851325,48.09622602208082,50.273502,10,2,0,64.24256,63.030388,49.366196,57.02110866666666,57.82174716666666,-4.51019380285112,-0.3539683575899791,5.9656476407455665,31.2338372926636,42.91203,47.85558,61.006474,83.78917000000001,Satisfactory
2024-01-03 11:00:00,32.5110790330551,62.49675876995518,4.816069813893621,78.88384346643015,LCS_01,13.188286091568589,80.32877428853668,low_cost,22.75282661796032,57.013252529819695,86.1582909685375,54.99246776747432,54.14112800785665,51.41066,11,2,0,50.273502,56.547264,58.497597,55.30890733333333,56.640591,0.9285318470009308,4.725712333754815,3.912062156408029,32.12999616224184,41.93443,58.368546,52.122635,85.68443333333335,Satisfactory
2024-01-03 12:00:00,31.850952781076906,57.89812394789969,5.778361076166638,73.874693159045,LCS_01,13.188286091568589,80.32877428853668,low_cost,19.19901294006749,49.27992146248604,82.13671522058888,53.31109911553557,52.2756374599682,50.0861,12,2,0,51.41066,64.24256,54.339172,50.59008733333334,55.931745666666664,1.6048761724494438,5.551020554606304,2.83239749614004,28.998912258668987,49.70293,48.791573,52.616615,83.47683333333333,Satisfactory
2024-01-03 13:00:00,32.64397015478153,48.83439081211347,5.225271418979029,60.86061874641784,LCS_01,13.188286091568589,80.32877428853668,low_cost,8.405085051571845,45.95565535326415,45.043536590897816,43.70634327137204,38.15161853961656,42.78358,13,2,0,50.0861,50.273502,63.030388,48.093446666666665,52.557277666666664,2.5443719149711392,4.563949272319447,1.3501555973844295,20.893100660613218,52.282757,49.389572,39.05142,71.30596666666668,Satisfactory
2024-01-03 14:00:00,31.89366502599397,56.90098925502981,5.6818011165776925,123.48863871749715,LCS_01,13.188286091568589,80.32877428853668,low_cost,13.356835306902337,45.7466971194228,54.96184109359997,45.09065979940945,42.683932370461264,42.55516,14,2,0,42.78358,51.41066,56.547264,45.14161333333334,50.22526033333333,-3.1350566165687477,4.7385951440539875,1.99898726015112,24.214307019060747,56.584957,49.47701,41.146473,70.92526666666667,Satisfactory
2024-01-03 15:00:00,31.63342250736468,58.56404133208309,7.117945886148691,81.84491220518537,LCS_01,13.188286091568589,80.32877428853668,low_cost,9.785046417723777,43.55368860906768,66.28739977255599,40.01945639849892,46.8654664352499,42.846962,15,2,0,42.55516,50.0861,64.24256,42.72856733333333,46.65932733333333,1.0097022495138983,7.045967286715689,1.205359897067014,25.092912535221934,45.695007,56.74423,38.61431,71.41160333333333,Satisfactory
2024-01-03 16:00:00,33.14265284131639,59.80857118288862,7.427891588828388,60.77821327553583,LCS_01,13.188286091568589,80.32877428853668,low_cost,15.836445528278064,43.72521629298845,59.16375202280676,44.47687577066308,44.326968432974816,42.91203,16,2,0,42.846962,42.78358,50.273502,42.771384000000005,45.43241533333333,3.6262339268961097,6.482592148424512,1.8790518792707422,25.66507200857252,47.85558,50.908226,40.0984,71.52005,Satisfactory
2024-01-03 17:00:00,32.89177393450356,64.79730190997489,7.44454942953993,149.45868145228553,LCS_01,13.188286091568589,80.32877428853668,low_cost,18.976725199186344,37.82500542529154,52.4193094037308,43.17290017090564,42.61492788792468,41.93443,17,2,0,42.91203,42.55516,51.41066,42.564474,43.85304366666666,-6.411714438045095,3.783019187610259,2.2472158351994183,27.172379211327083,58.368546,51.237286,46.594578,69.89071666666666,Satisfactory
2024-01-03 18:00:00,30.427989878419663,66.66961077274452,8.696387447456715,153.88213520311368,LCS_01,13.188286091568589,80.32877428853668,low_cost,41.57807863523482,41.46276050514999,68.84928121603915,48.45557828611912,48.902742306227246,49.70293,18,2,0,41.93443,42.846962,50.0861,44.84979666666667,43.789182000000004,-7.808402449683874,3.8283163166140795,4.2879968298028786,33.13674997364967,48.791573,52.740597,48.255775,82.83821666666668,Satisfactory
2024-01-03 19:00:00,30.297628123404632,68.41361471960437,8.853082687437716,62.98093954175827,LCS_01,13.188286091568589,80.32877428853668,low_cost,35.0443201460519,41.52158585961224,62.997172479893855,50.57885277207178,47.09297740538726,52.282757,19,2,0,49.70293,42.91203,42.78358,47.97337233333334,45.372378166666664,4.0218393456708466,7.886816933860156,3.5566858878320384,35.76852393876698,49.389572,53.729347,57.65669,87.13792833333332,Satisfactory
2024-01-03 20:00:00,28.36163602504764,69.64917144270676,7.686483097645163,6.005702188772276,LCS_01,13.188286091568589,80.32877428853668,low_cost,40.21755053204919,41.05545288827452,72.86149798456266,48.90365055384212,50.94437856926226,56.584957,20,2,0,52.282757,41.93443,42.55516,52.85688133333334,47.71067766666667,7.644295739579743,0.8042170454720378,4.629900280696091,39.4109537117119,49.47701,56.651707,53.279186,94.30826166666668,Satisfactory
