timestamp,temperature,humidity,wind_speed,wind_dir,station_id,lat,lon,station_type,traffic_density,industrial_activity,pm25
2024-01-02 22:00:00,25.039361229040214,77.32505754751519,5.081634267066969,156.78522128411842,CAAQMS_01,13.0827,80.2707,reference,13.634823766864782,45.51732229571077,44.03073076606094
2024-01-02 23:00:00,25.52158832028618,89.46060489597576,4.015648323326787,106.0026006953547,CAAQMS_01,13.0827,80.2707,reference,11.806191471401998,47.83728910069011,49.32732894428317
2024-01-03 00:00:00,24.013491270646266,79.85554576782775,3.474343685429905,75.91238862645805,CAAQMS_01,13.0827,80.2707,reference,17.890590352020045,51.56574746989715,50.02550833820409
2024-01-03 01:00:00,21.407330713191925,93.55113018432067,5.486126968119619,89.96811324405094,CAAQMS_01,13.0827,80.2707,reference,14.927252929483082,51.72593931187501,52.04211702578138
2024-01-03 02:00:00,23.324083969394795,88.53875967727738,2.9481418541075524,33.731651971362716,CAAQMS_01,13.0827,80.2707,reference,14.34596436718017,55.816105693673514,46.104421740681786
2024-01-03 03:00:00,22.785288588138343,81.67655351486468,5.43687894210861,117.2031896859915,CAAQMS_01,13.0827,80.2707,reference,7.727238762044113,58.1726629564128,46.04587619045971
2024-01-03 04:00:00,22.99295098077185,86.15241975204418,1.8376761899892955,129.7049878045534,CAAQMS_01,13.0827,80.2707,reference,5.631014024307487,59.54980165350757,47.584852219031205
2024-01-03 05:00:00,25.07614238290813,85.46937396593187,2.286773824329832,69.65593502251139,CAAQMS_01,13.0827,80.2707,reference,15.50912834673813,58.0079508972864,57.43724507914247
2024-01-03 06:00:00,26.53099952249595,80.60904981108598,3.5421099525678756,68.84810335082244,CAAQMS_01,13.0827,80.2707,reference,18.596202945123544,60.298726964542375,62.20020217395041
2024-01-03 07:00:00,27.637184893603596,66.03116207708553,4.108315409291919,101.96452033434218,CAAQMS_01,13.0827,80.2707,reference,32.07853102561261,60.387538855,65.09744970693733
2024-01-03 08:00:00,27.16078247677736,66.36431412087566,4.463427365283081,70.34761187817321,CAAQMS_01,13.0827,80.2707,reference,38.13212819301296,58.67461097166027,51.957930254624
2024-01-03 09:00:00,28.98488284966139,64.88012114570468,4.0870458870335,87.024032341838,CAAQMS_01,13.0827,80.2707,reference,48.85225672375378,52.89811249512331,77.3792786746959
2024-01-03 10:00:00,30.831263431403563,62.12783285449977,4.524062525811463,184.4874805124932,CAAQMS_01,13.0827,80.2707,reference,32.95461057443815,55.32097924794696,60.866004943978425
2024-01-03 11:00:00,32.5110790330551,62.49675876995518,4.816069813893621,78.88384346643015,CAAQMS_01,13.0827,80.2707,reference,22.752826617960316,57.013252529819695,50.76961071876622
2024-01-03 12:00:00,31.850952781076902,57.89812394789969,5.778361076166638,73.874693159045,CAAQMS_01,13.0827,80.2707,reference,19.199012940067494,49.27992146248604,48.95289375337287
2024-01-03 13:00:00,32.64397015478153,48.83439081211347,5.225271418979029,60.86061874641784,CAAQMS_01,13.0827,80.2707,reference,8.405085051571845,45.95565535326415,42.07886715804156
2024-01-03 14:00:00,31.893665025993972,56.90098925502981,5.6818011165776925,123.48863871749715,CAAQMS_01,13.0827,80.2707,reference,13.356835306902335,45.7466971194228,40.514790502072216
2024-01-03 15:00:00,31.633422507364674,58.56404133208309,7.117945886148691,81.84491220518537,CAAQMS_01,13.0827,80.2707,reference,9.785046417723777,43.55368860906768,40.61845105902921
2024-01-03 16:00:00,33.14265284131639,59.80857118288862,7.427891588828388,60.77821327553583,CAAQMS_01,13.0827,80.2707,reference,15.836445528278063,43.72521629298845,39.43833505492767
2024-01-03 17:00:00,32.89177393450356,64.79730190997489,7.44454942953993,149.45868145228553,CAAQMS_01,13.0827,80.2707,reference,18.976725199186344,37.82500542529154,40.142825681809256
2024-01-03 18:00:00,30.427989878419666,66.66961077274452,8.696387447456715,153.88213520311368,CAAQMS_01,13.0827,80.2707,reference,41.578078635234824,41.46276050514999,50.17404398122837
2024-01-03 19:00:00,30.297628123404632,68.41361471960437,8.853082687437716,62.98093954175827,CAAQMS_01,13.0827,80.2707,reference,35.0443201460519,41.52158585961224,43.185100215207754
2024-01-03 20:00:00,28.361636025047634,69.64917144270676,7.686483097645163,6.0057021887722755,CAAQMS_01,13.0827,80.2707,reference,40.21755053204919,41.055452888274516,55.00127619950781
2024-01-03 21:00:00,26.060785019882275,65.57748100895785,8.598850424614906,135.3381160426615,CAAQMS_01,13.0827,80.2707,reference,16.562811428282004,43.6063068239779,44.889553217671754
2024-01-03 22:00:00,25.861395605508413,79.64809109566293,5.358310885866496,59.19165784079982,CAAQMS_01,13.0827,80.2707,reference,20.245941565208653,47.058914963196706,53.05579079479137
2024-01-03 23:00:00,26.002502660533235,81.64504015361376,5.582797676027845,125.5781519623246,CAAQMS_01,13.0827,80.2707,reference,14.619662319371923,49.15644030903169,52.537180350602775
2024-01-04 00:00:00,23.634046941967853,84.34827524274344,4.283177679397195,1.3453282029674085,CAAQMS_01,13.0827,80.2707,reference,12.333354974039526,47.71396137585254,50.16897739643284
2024-01-04 01:00:00,24.735014524368665,78.10514451523447,2.3570062476193767,130.16688022346892,CAAQMS_01,13.0827,80.2707,reference,17.60503563720389,54.228506824536176,52.812400011712086
2024-01-04 02:00:00,20.380254895910255,79.59471729795868,3.4173193141572997,35.49726318236485,CAAQMS_01,13.0827,80.2707,reference,5.255608800571499,54.87062278993496,52.63306139122279
2024-01-04 03:00:00,23.992273372929883,89.75465166100054,2.7569321480570737,122.88438535799361,CAAQMS_01,13.0827,80.2707,reference,18.741752381741257,57.216816007896504,51.13716148325113
2024-01-04 04:00:00,23.75692004931598,82.79260528748331,3.915373531888815,90.64228805263953,CAAQMS_01,13.0827,80.2707,reference,14.738175986751033,58.80664801984777,49.96920257923398
2024-01-04 05:00:00,24.165458743601395,84.01410520466133,2.7330342056875727,47.07272612715098,CAAQMS_01,13.0827,80.2707,reference,9.549849119454636,59.35877228529416,48.819202590369805
2024-01-04 06:00:00,25.5917607765355,77.6415918806523,1.0,71.68336591829488,CAAQMS_01,13.0827,80.2707,reference,19.894069718389293,62.38341499421413,66.86484034064208
2024-01-04 07:00:00,24.718335859886505,74.03106637401653,3.956315087466984,120.88433056305153,CAAQMS_01,13.0827,80.2707,reference,19.183710084799532,59.491822343192254,60.758055082818316
2024-01-04 08:00:00,27.780328112162486,74.69141902988,3.622957484172037,94.76525039018554,CAAQMS_01,13.0827,80.2707,reference,37.02946051522074,56.421161781078055,66.64131407724813
2024-01-04 09:00:00,29.651207797024348,63.53749068237533,3.460777359908973,116.2985841212618,CAAQMS_01,13.0827,80.2707,reference,46.957051384357015,56.28400809992602,73.55259449455467
2024-01-04 10:00:00,31.977894044741515,62.98060388470492,3.273515901150168,178.93982630319687,CAAQMS_01,13.0827,80.2707,reference,38.507142846745246,55.35738943362095,59.369954591851354
2024-01-04 11:00:00,31.01726368765909,57.082021838676575,3.264103627968958,19.609127473002687,CAAQMS_01,13.0827,80.2707,reference,19.432393934463416,55.04662001961931,55.269098404689245
2024-01-04 12:00:00,31.521633416029005,54.837137806071844,4.627793223928947,162.77456587358807,CAAQMS_01,13.0827,80.2707,reference,20.331575722646882,51.206189369897665,49.952753379259136
2024-01-04 13:00:00,32.327872087860804,53.96525198832078,6.865205755011749,94.69601718854459,CAAQMS_01,13.0827,80.2707,reference,9.443289945863675,45.71073899148071,44.398629381766675
2024-01-04 14:00:00,33.91540211770207,56.110668858168566,8.38458630593461,49.55471782545923,CAAQMS_01,13.0827,80.2707,reference,11.916961172682614,49.97037983335778,40.92007467561876
2024-01-04 15:00:00,33.15838024110503,53.11736949734659,8.664563871831831,30.13588684174546,CAAQMS_01,13.0827,80.2707,reference,7.885805115644431,43.458482810090494,34.31584154334447
2024-01-04 16:00:00,31.80036681515515,63.288399571101024,7.109226789567042,81.4895824150335,CAAQMS_01,13.0827,80.2707,reference,5.113143884427673,43.89052743815365,40.6150933199099
2024-01-04 17:00:00,32.04880133904609,54.92036177110427,6.778160045578193,131.47425503660065,CAAQMS_01,13.0827,80.2707,reference,26.06546894022179,40.03731286995486,50.7867495764656
2024-01-04 18:00:00,30.59707754934804,61.5656417791932,8.140886246911204,84.26028958301096,CAAQMS_01,13.0827,80.2707,reference,31.590756509966436,41.066718489410896,45.26784035813945
2024-01-04 19:00:00,30.262740216045497,63.919059032091305,6.129338113304353,158.00197186113064,CAAQMS_01,13.0827,80.2707,reference,49.65682977012818,42.01967874614612,60.367608194004575
2024-01-04 20:00:00,27.297946906122647,77.23488942176867,7.921243925538097,24.697093947679846,CAAQMS_01,13.0827,80.2707,reference,34.31045612869506,43.77613538566412,47.591475281936056
2024-01-04 21:00:00,26.37824262788963,74.86505955909568,6.9737177572609745,89.45599734692755,CAAQMS_01,13.0827,80.2707,reference,34.65155764301174,45.04366879889098,41.97098590079396
2024-01-04 22:00:00,25.107891846867844,82.65922269734317,6.033963498131759,33.64229500140964,CAAQMS_01,13.0827,80.2707,reference,18.772782593348182,46.744394000145945,50.111613125777325
2024-01-04 23:00:00,23.000951145935147,73.17879985261335,4.181754068040767,106.36343471812356,CAAQMS_01,13.0827,80.2707,reference,11.261394511906769,46.78163608658657,49.68765357547359
2024-01-05 00:00:00,23.965993258142383,84.32563238611287,5.513600106569717,129.9099325543785,CAAQMS_01,13.0827,80.2707,reference,16.318533452482463,48.85650791608788,50.82844704883764
2024-01-05 01:00:00,23.431426140734548,88.93704137245321,3.6908420250305256,71.06571928435261,CAAQMS_01,13.0827,80.2707,reference,5.76842461407831,53.2534054716736,38.90245961414546
2024-01-05 02:00:00,23.005113456642462,85.41141994637712,2.330083164289711,332.81037645177895,CAAQMS_01,13.0827,80.2707,reference,12.71758829804615,56.86625614468214,53.096091654003615
2024-01-05 03:00:00,22.935783735179513,89.81628926966278,1.0,98.95266660584225,CAAQMS_01,13.0827,80.2707,reference,11.003988560757033,56.625626410312265,44.8421349712143
2024-01-05 04:00:00,22.254502239027396,80.40393880626472,2.3744088835960477,109.65323482800792,CAAQMS_01,13.0827,80.2707,reference,11.39731857211746,60.79059796927316,62.05450723235013
2024-01-05 05:00:00,24.043820771301903,87.6533389187261,3.874474117802539,108.1932639732764,CAAQMS_01,13.0827,80.2707,reference,17.094393056083206,62.56449175386304,52.25868526950596
2024-01-05 06:00:00,25.15728548347323,88.99449061809625,3.66125921454787,145.61019863199692,CAAQMS_01,13.0827,80.2707,reference,17.878429496373585,58.16735816185316,62.989114064579724
2024-01-05 07:00:00,25.903627505265778,72.06809287433951,1.6451262645465237,41.8025844157928,CAAQMS_01,13.0827,80.2707,reference,26.158795960982822,57.98541685529812,66.2355707110095
2024-01-05 08:00:00,27.83871428833399,67.77248739299614,1.7997117282849033,120.60972474527023,CAAQMS_01,13.0827,80.2707,reference,32.87759414171763,58.37950392003371,59.905241541549714
2024-01-05 09:00:00,29.698146082327142,73.3846367090507,3.347453912515381,143.66283806150886,CAAQMS_01,13.0827,80.2707,reference,45.1997685241582,57.68629314824387,63.33199574092453
2024-01-05 10:00:00,32.38618590121053,70.39786072865357,2.5016145608117086,9.96355871970674,CAAQMS_01,13.0827,80.2707,reference,40.5384867190867,53.9508659724659,67.6392894303527
2024-01-05 11:00:00,31.710111718764576,56.779098146435445,4.5253347645119035,104.38433216635397,CAAQMS_01,13.0827,80.2707,reference,25.182044019647936,55.2925958087595,50.73394824464167
2024-01-05 12:00:00,32.587677409644954,54.90868485775413,5.76608027838469,67.31190760465478,CAAQMS_01,13.0827,80.2707,reference,8.56514176380064,50.8481337230369,43.705819733619904
2024-01-05 13:00:00,32.755183215679175,54.10218956136144,7.00339035919187,86.33147971042594,CAAQMS_01,13.0827,80.2707,reference,22.79594532560494,47.49070364545627,44.9862666920563
2024-01-05 14:00:00,31.081228784700958,48.27774744482861,6.399845923520047,105.64544175922514,CAAQMS_01,13.0827,80.2707,reference,17.73640660716608,42.128180952262944,33.96164324841885
2024-01-05 15:00:00,32.803115255996126,50.917852873242985,6.917646593382677,68.07471461489015,CAAQMS_01,13.0827,80.2707,reference,13.748153549675251,40.29730055527952,28.63126627659223
2024-01-05 16:00:00,32.390357228863216,51.98891510947308,6.720093624596755,59.593136437727466,CAAQMS_01,13.0827,80.2707,reference,14.576344693588982,41.90176446271923,42.31707853578636
2024-01-05 17:00:00,33.99877601841803,55.55441045668115,7.070897124827345,91.5368587869611,CAAQMS_01,13.0827,80.2707,reference,23.654137298758922,36.07555048479965,40.51986460752149
2024-01-05 18:00:00,30.307639035218877,62.326575563066086,7.773521108098473,41.073932751173885,CAAQMS_01,13.0827,80.2707,reference,36.39243908695414,42.02527481928814,49.14531261321011
2024-01-05 19:00:00,29.59564256784622,67.28878798614478,8.265142985683383,41.137869200166655,CAAQMS_01,13.0827,80.2707,reference,50.38740259314983,40.02443404836467,61.49350132718413
2024-01-05 20:00:00,27.965288230294757,77.75250246407039,8.511660837586565,120.57179773304264,CAAQMS_01,13.0827,80.2707,reference,42.44079402357286,47.82593190134508,63.77923839678986
2024-01-05 21:00:00,25.537226736867865,68.89051547284384,6.318141392879298,38.30426841786048,CAAQMS_01,13.0827,80.2707,reference,18.506374769449582,47.544764689366744,46.21565152949167
2024-01-05 22:00:00,26.64282281451502,82.42161199238292,7.992688568959522,119.98406254091454,CAAQMS_01,13.0827,80.2707,reference,15.88685106869906,44.63710186150496,42.74620766088907
2024-01-05 23:00:00,25.21639912675404,79.53665749667067,5.505333534264994,110.8166081784278,CAAQMS_01,13.0827,80.2707,reference,9.956330311425623,47.199135543912156,47.70580004739617
2024-01-06 00:00:00,24.460904928120854,82.74306250850441,4.978632705651564,12.338697204423141,CAAQMS_01,13.0827,80.2707,reference,5.0,51.99116302800406,38.81173436677231
2024-01-06 01:00:00,22.26098341375992,87.86298485516903,3.4763311855446135,59.509590644895525,CAAQMS_01,13.0827,80.2707,reference,5.69807944750948,55.99453567086128,50.977320328701104
2024-01-06 02:00:00,24.4027943109361,79.3863898921885,1.0757597397270575,143.73492313713177,CAAQMS_01,13.0827,80.2707,reference,7.932163737587464,51.723941885127964,54.062815783502074
2024-01-06 03:00:00,21.768519805762377,86.40093612525627,3.762725052801407,45.84755109871433,CAAQMS_01,13.0827,80.2707,reference,19.44337467886442,53.4983168811561,58.64698868314673
2024-01-06 04:00:00,24.256730074878078,83.82264209783186,3.1387676857391176,69.10180819607756,CAAQMS_01,13.0827,80.2707,reference,12.8599837881179,57.41618442673562,44.328445139137116
2024-01-06 05:00:00,26.65492171987724,83.06885803783896,1.8208949640145815,110.79274019633534,CAAQMS_01,13.0827,80.2707,reference,5.0,60.82473342923841,49.14492886961706
2024-01-06 06:00:00,24.509463674869313,78.94584321953909,2.066990717224872,125.2525729177168,CAAQMS_01,13.0827,80.2707,reference,16.64615042956276,60.993747181015195,53.74345328435418
2024-01-06 07:00:00,26.139607044884624,86.15878637609228,2.618161738836895,78.6807501279977,CAAQMS_01,13.0827,80.2707,reference,16.978657702165876,61.79880117285838,59.182368643277314
2024-01-06 08:00:00,28.09965136508764,66.81130007874341,1.0,63.11204123887613,CAAQMS_01,13.0827,80.2707,reference,46.56548659229448,56.26085898111377,73.671939795307
2024-01-06 09:00:00,28.790619571396405,63.462729548453105,2.3496269790940625,154.00664377643284,CAAQMS_01,13.0827,80.2707,reference,47.644376741466125,52.438780085927725,75.80797302226651
2024-01-06 10:00:00,28.949336568933866,59.38429736787618,4.294264679621827,168.25048487089106,CAAQMS_01,13.0827,80.2707,reference,40.683850443369465,56.71602839060429,61.33882129732751
2024-01-06 11:00:00,31.604096880738766,56.616012686400516,2.9692534415231884,134.0486122851808,CAAQMS_01,13.0827,80.2707,reference,31.344165385975632,50.93179790509474,55.65543650229186
2024-01-06 12:00:00,31.267823305196085,53.82268330670083,5.293557932166629,93.83931641542608,CAAQMS_01,13.0827,80.2707,reference,7.7803425442490095,45.96302427122272,47.053739887077455
2024-01-06 13:00:00,33.30322156208052,61.456195261201735,4.419875330684157,53.62804252615831,CAAQMS_01,13.0827,80.2707,reference,5.0,47.701937040893554,43.90542863830812
2024-01-06 14:00:00,32.0805757657662,62.102521239949276,6.966429982433526,52.630001704954566,CAAQMS_01,13.0827,80.2707,reference,7.236439699168192,46.58635137643736,46.44155410117361
2024-01-06 15:00:00,34.37956353646288,52.65738113691659,7.085678861262159,113.51313473695909,CAAQMS_01,13.0827,80.2707,reference,15.929456202809417,42.68481792389198,43.245218766187755
2024-01-06 16:00:00,31.546873726585954,52.847841077712275,5.982944395447807,108.82791993999076,CAAQMS_01,13.0827,80.2707,reference,6.619430009786047,40.42404918979064,31.79900242047678
2024-01-06 17:00:00,31.213472389727063,61.75047606413381,9.062516833324377,153.07193668258932,CAAQMS_01,13.0827,80.2707,reference,10.554404157711836,40.02201727281751,29.92039462051802
2024-01-06 18:00:00,31.313517217369668,59.738884778595136,7.265408423201951,119.27025416412627,CAAQMS_01,13.0827,80.2707,reference,38.896237095020325,39.258834475198434,44.64948946231207
2024-01-06 19:00:00,28.06323090907865,69.28237341223974,7.087525041852824,22.361386420808188,CAAQMS_01,13.0827,80.2707,reference,52.75870400011012,37.644647513228975,63.17067747013961
2024-01-06 20:00:00,28.22745993460413,71.01461510425649,7.7986454085842585,137.33764279753134,CAAQMS_01,13.0827,80.2707,reference,47.15334007155326,39.910384608174745,63.22689501460611
2024-01-06 21:00:00,28.013047528769825,66.30356510155164,8.269957692988358,45.087271770851416,CAAQMS_01,13.0827,80.2707,reference,22.39937083643071,43.97149199816215,54.74150020298126
2024-01-06 22:00:00,23.89251676543877,85.23752600665031,5.484178181021604,72.72129276214417,CAAQMS_01,13.0827,80.2707,reference,12.15883594689456,45.64335708275299,50.4950262516038
2024-01-06 23:00:00,24.64909995259957,89.58599008327582,5.8381369851555345,101.25900928132626,CAAQMS_01,13.0827,80.2707,reference,16.502129226828103,47.74792916090843,55.117263791593295
2024-01-07 00:00:00,23.929755775326228,79.92643760434464,5.428816500330573,179.8050370402784,CAAQMS_01,13.0827,80.2707,reference,5.0,48.00970303629324,40.281863511286645
2024-01-07 01:00:00,23.95219374033197,82.55037959465609,4.916648471955581,229.94633502024124,CAAQMS_01,13.0827,80.2707,reference,8.057400625491944,52.225184126753874,41.49175467284715
2024-01-07 02:00:00,21.763049289121916,86.42932695362452,3.6764415552772243,117.30253766112823,CAAQMS_01,13.0827,80.2707,reference,10.952310854320974,50.64586990711429,54.21610288112375
2024-01-07 03:00:00,21.849914255470384,86.16117134427114,2.511651817357035,81.75615215758255,CAAQMS_01,13.0827,80.2707,reference,12.251029998588638,57.42802113963626,56.78726216994449
2024-01-07 04:00:00,24.191814546694708,86.28310242013073,1.5743335679979644,114.05275418162476,CAAQMS_01,13.0827,80.2707,reference,7.528184699494696,61.517969453471515,55.647611963255926
2024-01-07 05:00:00,24.76145076730045,90.65762441162997,2.1883664041791695,129.94449416432263,CAAQMS_01,13.0827,80.2707,reference,10.904830614078573,56.71099399880647,56.51339306587482
2024-01-07 06:00:00,25.750492850345875,76.61526386252976,1.0,75.56995684992637,CAAQMS_01,13.0827,80.2707,reference,5.0,58.82814465336449,54.10871165988979
2024-01-07 07:00:00,27.052352983984374,69.89079945384553,1.0,170.7845110160545,CAAQMS_01,13.0827,80.2707,reference,21.423935585188463,60.31747182031094,67.04712076537096
